model,task,scheduler,start_time,window_name,elapsed_time,gpu0_energy,num_in_tokens,num_out_tokens,first_token_time,finished_time,mns,max_tokens,n_samples,energy_per_token,time_per_token_ms,token_per_second,decode_token_per_second,decode_timer_per_token_ms,PD_ratio
Codestral-22B-v0.1,humaneval,single_step,1752808247.1180353,batch_0_mns64_max-toks512_n128,51.76044154167175,14449.586000025272,17152,65536,1.7668757438659668,51.75997066497803,64,512,128,0.22048318481483875,0.7897944742580876,1266.1406674291543,1356.2614379474,0.7373209707366043,3.8208955223880596
Codestral-22B-v0.1,humaneval,single_step,1752808321.7358809,batch_0_mns32_max-toks512_n128,84.16606879234314,22843.278999984264,17152,65536,0.9227969646453856,84.16563963890076,32,512,128,0.34856077575659583,1.2842657415603753,778.6510756691303,812.7753560000535,1.2303522647651908,3.8208955223880596
Codestral-22B-v0.1,humaneval,single_step,1752808428.619294,batch_0_mns16_max-toks512_n128,148.6322054862976,43000.69800001383,17152,65536,0.4935956001281738,148.63180446624756,16,512,128,0.6561385803224766,2.267941352329217,440.92731979302937,452.07661422899855,2.21201444296221,3.8208955223880596
Codestral-22B-v0.1,humaneval,single_step,1752808599.9523966,batch_0_mns8_max-toks512_n128,283.4654018878937,80859.7350000143,17152,65536,0.2756266593933105,283.4650139808655,8,512,128,1.2338216400148667,4.32533285493264,231.19576344600426,234.39075459797007,4.266379882240715,3.8208955223880596
Codestral-22B-v0.1,humaneval,single_step,1752808906.6516562,batch_0_mns1_max-toks512_n128,2147.193698644638,627382.1319999695,17152,65536,0.0972287654876709,2147.193215608597,1,512,128,9.573091613769066,32.76356835340266,30.521699109571692,30.63967608055127,32.63742075376432,3.8208955223880596
Codestral-22B-v0.1,humaneval,single_step,1752811077.092963,batch_0_mns256_max-toks256_n128,17.783653736114502,4965.042999982834,17152,32768,3.319295644760132,17.783120155334473,256,256,128,0.1515210876459605,0.5426977586466819,1842.5909819339174,2024.3108427662653,0.4939952792198051,1.9104477611940298
Codestral-22B-v0.1,humaneval,single_step,1752811117.5740075,batch_0_mns128_max-toks256_n128,17.42711067199707,4893.405000030994,17152,32768,3.311403751373291,17.426586627960205,128,256,128,0.1493348693857115,0.5318172188708559,1880.2887418769649,2312.3177736363505,0.4324665110485227,1.9104477611940298
Codestral-22B-v0.1,humaneval,single_step,1752811157.943767,batch_0_mns64_max-toks256_n128,27.01641297340393,7332.722999989986,17152,32768,1.7597086429595947,27.016009092330933,64,256,128,0.22377694702117878,0.8244631681009196,1212.8923270553412,1389.113758802157,0.7198834463077433,1.9104477611940298
Codestral-22B-v0.1,humaneval,single_step,1752811207.7768743,batch_0_mns32_max-toks256_n128,43.00770711898804,11374.57600003481,17152,32768,0.9140326976776124,43.0073184967041,32,256,128,0.3471245117198123,1.312479202169925,761.9099504500863,829.4458073981975,1.2056242747634065,1.9104477611940298
Codestral-22B-v0.1,humaneval,single_step,1752811273.6992478,batch_0_mns16_max-toks256_n128,74.66100287437439,21019.18799996376,17152,32768,0.4893310070037842,74.66064643859863,16,256,128,0.6414547119129566,2.278462110552937,438.8904346106344,461.3665267109513,2.1674741059541702,1.9104477611940298
Codestral-22B-v0.1,humaneval,single_step,1752811371.0283215,batch_0_mns8_max-toks256_n128,142.7038609981537,39663.379000008106,17152,32768,0.2736256122589111,142.70341992378235,8,256,128,1.2104302673342318,4.354962766228709,229.6223786154178,235.9645700089171,4.237924362806713,1.9104477611940298
Codestral-22B-v0.1,humaneval,single_step,1752811536.429792,batch_0_mns1_max-toks256_n128,1077.2029838562012,312289.4110000133,17152,32768,0.1000111103057861,1077.2027099132538,1,256,128,9.53031649780314,32.873617856239434,30.419522124508237,30.665118479094332,32.610341964983476,1.9104477611940298
Codestral-22B-v0.1,humaneval,single_step,1752812636.516961,batch_0_mns256_max-toks128_n128,10.313787698745728,2973.3449999690056,17152,16384,3.3357105255126958,10.313376188278198,256,128,128,0.1814785766582645,0.6294785271165892,1588.5531560817835,1880.1904965545543,0.5318610012296616,0.9552238805970149
Codestral-22B-v0.1,humaneval,single_step,1752812669.80067,batch_0_mns128_max-toks128_n128,10.309301137924194,2955.083999991417,17152,16384,3.3252742290496826,10.308890342712402,128,128,128,0.18036401367135113,0.6292047328315675,1589.2444871679209,2327.5969883998746,0.4296276395715128,0.9552238805970149
Codestral-22B-v0.1,humaneval,single_step,1752812703.0049586,batch_0_mns64_max-toks128_n128,14.898834466934204,4172.823000013828,17152,16384,1.7719676494598389,14.898521661758425,64,128,128,0.25468890380943776,0.9093335975194351,1099.6833367309305,1431.6287409923748,0.6985051161426259,0.9552238805970149
Codestral-22B-v0.1,humaneval,single_step,1752812740.5703936,batch_0_mns32_max-toks128_n128,22.910484790802,6180.64200001955,17152,16384,0.9177291393280028,22.910221576690677,32,128,128,0.37723645019650576,1.3983289536554369,715.1310917077484,844.9254059508186,1.1835364316861459,0.9552238805970149
Codestral-22B-v0.1,humaneval,single_step,1752812786.1999905,batch_0_mns16_max-toks128_n128,38.79948949813843,10920.552999973295,17152,16384,0.4866082668304443,38.79923963546753,16,128,128,0.6665376586897763,2.3681176535319537,422.27359720251195,465.69958459518097,2.1473070474590843,0.9552238805970149
Codestral-22B-v0.1,humaneval,single_step,1752812847.6497817,batch_0_mns8_max-toks128_n128,72.82808661460876,20042.09399998188,17152,16384,0.2732293605804443,72.8278238773346,8,128,128,1.2232723388660816,4.445057609700598,224.96815118459384,237.4649557941469,4.21114768979587,0.9552238805970149
Codestral-22B-v0.1,humaneval,single_step,1752812943.3224397,batch_0_mns1_max-toks128_n128,538.930624961853,154027.93699997663,17152,16384,0.0963101387023925,538.9303343296051,1,128,128,9.40111920165873,32.893697163672186,30.400944465087143,30.869558751200742,32.39437298277232,0.9552238805970149
Codestral-22B-v0.1,humaneval,single_step,1752813505.125199,batch_0_mns256_max-toks512_n256,64.37161159515381,18150.709999978542,34304,131072,3.3642170429229736,64.37122249603271,256,512,256,0.13847892761214098,0.49111345288110897,2036.1770779383082,2144.264657753959,0.46636034240636337,3.8208955223880596
Codestral-22B-v0.1,humaneval,single_step,1752813592.2371788,batch_0_mns128_max-toks512_n256,68.89569664001465,19026.35000002384,34304,131072,3.357455015182495,68.8951153755188,128,512,256,0.1451595306398303,0.5256280164758209,1902.4700582514079,2103.8009831110603,0.47533013247347156,3.8208955223880596
Codestral-22B-v0.1,humaneval,single_step,1752813684.1144078,batch_0_mns64_max-toks512_n256,105.78666543960573,29970.11100000143,34304,131072,1.8193747997283936,105.7862241268158,64,512,256,0.22865380096436638,0.8070848398347152,1239.0219453020743,1327.9576408186322,0.7530360677645865,3.8208955223880596
Codestral-22B-v0.1,humaneval,single_step,1752813812.6373134,batch_0_mns32_max-toks512_n256,168.59073662757874,47834.12300002575,34304,131072,0.9714112281799316,168.59034752845764,32,512,256,0.3649453964235363,1.2862422754551517,777.4567133515848,813.4339633747567,1.2293560940721264,3.8208955223880596
Codestral-22B-v0.1,humaneval,single_step,1752814004.0463614,batch_0_mns16_max-toks512_n256,301.0504083633423,88088.2649999857,34304,131072,0.5322177410125732,301.0500512123108,16,512,256,0.6720601272581916,2.2968296143517364,435.3822361928412,447.18079463639094,2.2362319938473973,3.8208955223880596
Codestral-22B-v0.1,humaneval,single_step,1752814328.8264887,batch_0_mns8_max-toks512_n256,572.6038091182709,164213.51600003242,34304,131072,0.3164677619934082,572.6034212112427,8,512,256,1.2528497009279818,4.368617410364095,228.90521842988156,232.57135321194838,4.299755692992308,3.8208955223880596
Codestral-22B-v0.1,humaneval,single_step,1752814924.979,batch_0_mns1_max-toks512_n256,4307.247561693192,1246954.2639999986,34304,131072,0.1366610527038574,4307.247116804123,1,512,256,9.513506042480458,32.861687597687705,30.430570363704653,30.619842563039796,32.65856112555807,3.8208955223880596
Codestral-22B-v0.1,humaneval,single_step,1752819255.1104898,batch_0_mns256_max-toks256_n256,27.86767077445984,7894.323000013828,34304,65536,3.3616654872894287,27.86689639091492,256,256,256,0.12045780944845319,0.4252150938555133,2351.6855976374754,2663.8368528458586,0.3753983653059193,1.9104477611940298
Codestral-22B-v0.1,humaneval,single_step,1752819305.8233411,batch_0_mns128_max-toks256_n256,35.21815609931946,9977.426999986172,34304,65536,3.350633382797241,35.21765756607056,128,256,256,0.15224345397928118,0.5373788080760278,1860.8583542869353,2289.169735031296,0.43683960376416936,1.9104477611940298
Codestral-22B-v0.1,humaneval,single_step,1752819363.7811134,batch_0_mns64_max-toks256_n256,53.719318151474,15034.938000023363,34304,65536,1.8067069053649905,53.71891164779663,64,256,256,0.22941494751012212,0.8196855415008031,1219.9708085498432,1404.0977210686822,0.7122011416975189,1.9104477611940298
Codestral-22B-v0.1,humaneval,single_step,1752819440.3106644,batch_0_mns32_max-toks256_n256,85.6908643245697,23380.884999990463,34304,65536,0.9614109992980956,85.69054245948792,32,256,256,0.3567639923094248,1.307533912040526,764.7956467304438,836.927622832964,1.1948464511364114,1.9104477611940298
Codestral-22B-v0.1,humaneval,single_step,1752819548.781608,batch_0_mns16_max-toks256_n256,149.69814085960388,43315.658999979496,34304,65536,0.5320048332214355,149.69779777526855,16,256,256,0.6609445037838668,2.2842071193736047,437.7876680610462,462.36858205927325,2.1627767084568155,1.9104477611940298
Codestral-22B-v0.1,humaneval,single_step,1752819721.2334943,batch_0_mns8_max-toks256_n256,284.95999002456665,81146.09000003338,34304,65536,0.3152639865875244,284.95968794822693,8,256,256,1.23819107055715,4.348139769717818,229.98316358149117,237.49275540584662,4.210654755725581,1.9104477611940298
Codestral-22B-v0.1,humaneval,single_step,1752820029.6317103,batch_0_mns1_max-toks256_n256,2144.7441182136536,626456.3140000105,34304,65536,0.1358120441436767,2144.743710041046,1,256,256,9.558964752197426,32.726191864639986,30.556558912297938,30.93873709089222,32.32193987305258,1.9104477611940298
Codestral-22B-v0.1,humaneval,single_step,1752822197.643716,batch_0_mns256_max-toks128_n256,17.115358591079712,4856.080999970436,34304,32768,3.360384464263916,17.114614248275757,256,128,256,0.1481958312979259,0.5222965774009936,1914.537742555872,2363.6540280084378,0.42307376128247404,0.9552238805970149
Codestral-22B-v0.1,humaneval,single_step,1752822237.5116467,batch_0_mns128_max-toks128_n256,20.546322345733643,5844.052999973297,34304,32768,3.337531805038452,20.545847415924072,128,128,256,0.17834634399332572,0.6270095036597922,1594.8352921078422,2343.839201587837,0.42665042863117425,0.9552238805970149
Codestral-22B-v0.1,humaneval,single_step,1752822280.7752705,batch_0_mns64_max-toks128_n256,30.01840686798096,8223.93900001049,34304,32768,1.80082368850708,30.018136024475098,64,128,256,0.2509747009280545,0.9160808112937957,1091.596903996657,1425.0203916428359,0.7017443440561221,0.9552238805970149
Codestral-22B-v0.1,humaneval,single_step,1752822333.5349247,batch_0_mns32_max-toks128_n256,45.76749515533447,12253.111999988556,34304,32768,0.9525589942932128,45.76716256141663,32,128,256,0.37393530273402575,1.3967029590276072,715.9666459522352,852.2814435270873,1.1733213336918298,0.9552238805970149
Codestral-22B-v0.1,humaneval,single_step,1752822402.008256,batch_0_mns16_max-toks128_n256,77.08053636550903,21869.67100000381,34304,32768,0.5274782180786133,77.08019995689392,16,128,256,0.6674093933106632,2.352301024075132,425.11380362763776,473.6535675292364,2.1112476893531995,0.9552238805970149
Codestral-22B-v0.1,humaneval,single_step,1752822502.080314,batch_0_mns8_max-toks128_n256,145.1951198577881,40431.00900000334,34304,32768,0.3144564628601074,145.1947762966156,8,128,256,1.23385647583018,4.430992928973865,225.68251627254926,240.59346834517189,4.156388811708435,0.9552238805970149
Codestral-22B-v0.1,humaneval,single_step,1752822670.1680276,batch_0_mns1_max-toks128_n256,1074.936756849289,313069.5939999819,34304,32768,0.1363382339477539,1074.9363689422607,1,128,256,9.554125793456478,32.804454618599266,30.483653844013283,31.260511404690384,31.989239940903786,0.9552238805970149
Codestral-22B-v0.1-AWQ,humaneval,single_step,1752812722.7863753,batch_0_mns256_max-toks512_n128,36.96006536483765,7413.151000022888,17152,65536,5.154415607452393,36.95951223373413,256,512,128,0.11311570739781018,0.5639574010274373,1773.1570372802526,1902.3433373373648,0.5256674651588712,3.8208955223880596
Codestral-22B-v0.1-AWQ,humaneval,single_step,1752812782.7255206,batch_0_mns128_max-toks512_n128,37.704535484313965,7478.681999981403,17152,65536,5.089856147766113,37.70396161079407,128,512,128,0.11411563110323186,0.5753167970397044,1738.146330625519,2005.4773289370996,0.4986344076649317,3.8208955223880596
Codestral-22B-v0.1-AWQ,humaneval,single_step,1752812843.464857,batch_0_mns64_max-toks512_n128,44.41116285324097,8171.092000007629,17152,65536,2.6958000659942627,44.41071438789368,64,512,128,0.12468096923839767,0.6776537229598034,1475.6650308069432,1676.2873655776466,0.5965564261443927,3.8208955223880596
Codestral-22B-v0.1-GPTQ,humaneval,single_step,1752814830.619565,batch_0_mns256_max-toks512_n128,34.25030303001404,9767.990999996662,17152,65536,4.8285441398620605,34.24946331977844,256,512,128,0.1490477142333475,0.5226053363003302,1913.4429246529542,2054.5274655000353,0.4867299253926585,3.8208955223880596
Codestral-22B-v0.1-GPTQ,humaneval,single_step,1752814887.937749,batch_0_mns128_max-toks512_n128,35.3033127784729,9984.57800000906,17152,65536,4.908895492553711,35.30254554748535,128,512,128,0.15235256958021637,0.5386740958783776,1856.3696957063546,2151.9741400109533,0.4646895989163281,3.8208955223880596
Codestral-22B-v0.1-GPTQ,humaneval,single_step,1752814946.3173504,batch_0_mns64_max-toks512_n128,46.21643686294556,12328.759999990463,17152,65536,2.568695068359375,46.215760707855225,64,512,128,0.18812194824204198,0.7051965440041386,1418.023639389303,1592.2472699017244,0.6280431556724989,3.8208955223880596
Codestral-22B-v0.1-GPTQ,humaneval,single_step,1752815015.3235726,batch_0_mns32_max-toks512_n128,58.83768677711487,16186.326999992132,17152,65536,1.3196680545806885,58.83710289001465,32,512,128,0.24698374938952838,0.8977829420473427,1113.843925378291,1221.2323273461495,0.8188450122124529,3.8208955223880596
Codestral-22B-v0.1-GPTQ,humaneval,single_step,1752815096.9344234,batch_0_mns16_max-toks512_n128,109.5030689239502,28039.48600000143,17152,65536,1.1769258975982666,109.50249767303468,16,512,128,0.4278486022949437,1.6708755138097333,598.4855095295521,653.5071242631695,1.5302052003296853,3.8208955223880596
Codestral-22B-v0.1-GPTQ,humaneval,single_step,1752815229.203646,batch_0_mns8_max-toks512_n128,214.65635991096497,51358.90399998426,17152,65536,0.3721241950988769,214.65583777427676,8,512,128,0.7836746826169473,3.2753881496319086,305.30658410113256,313.40324082471295,3.1907774704834724,3.8208955223880596
Codestral-22B-v0.1-GPTQ,humaneval,single_step,1752815466.607368,batch_0_mns1_max-toks512_n128,1597.1461510658264,363761.3019999862,17152,65536,0.0977659225463867,1597.1455113887787,1,512,128,5.550556976318148,24.370506460400065,41.03318907682039,41.27645745926526,24.22688528895378,3.8208955223880596
Codestral-22B-v0.1-GPTQ,humaneval,single_step,1752817086.6644547,batch_0_mns256_max-toks256_n128,21.187305688858032,5839.96099999547,17152,32768,5.0336854457855225,21.18646264076233,256,256,128,0.17822146606431488,0.6465595288318582,1546.5864551731095,1748.2158883526376,0.5720117330258968,1.9104477611940298
Codestral-22B-v0.1-GPTQ,humaneval,single_step,1752817130.6894398,batch_0_mns128_max-toks256_n128,19.48299360275269,5608.071000009775,17152,32768,5.060055732727051,19.48223066329956,128,256,128,0.1711447448733452,0.5945504963165149,1681.8770599693835,2263.0618182051408,0.4418792239591188,1.9104477611940298
Codestral-22B-v0.1-GPTQ,humaneval,single_step,1752817173.1808355,batch_0_mns64_max-toks256_n128,22.59892106056213,6427.498000025749,17152,32768,2.5942745208740234,22.59845852851868,64,256,128,0.19615167236406705,0.6896502236486414,1449.980727495179,1874.7445467982188,0.5334060054783727,1.9104477611940298
Codestral-22B-v0.1-GPTQ,humaneval,single_step,1752817218.49568,batch_0_mns32_max-toks256_n128,34.482661962509155,8938.01399999857,17152,32768,1.3211939334869385,34.48209261894226,32,256,128,0.2727665405273001,1.0523099554120563,950.2746637027791,1117.889142539076,0.8945430829828861,1.9104477611940298
Codestral-22B-v0.1-GPTQ,humaneval,single_step,1752817275.7559943,batch_0_mns16_max-toks256_n128,61.940632581710815,14486.550999999046,17152,32768,0.6864116191864014,61.94010639190674,16,256,128,0.44209445190426777,1.8902620358858258,529.0226888912238,578.217570213752,1.7294528072371202,1.9104477611940298
Codestral-22B-v0.1-GPTQ,humaneval,single_step,1752817360.4616592,batch_0_mns8_max-toks256_n128,111.72154664993286,24785.285000026222,17152,32768,0.3668668270111084,111.72101259231567,8,256,128,0.7563868713386909,3.4094547299901024,293.3006298478387,308.3560014942673,3.24300482284789,1.9104477611940298
Codestral-22B-v0.1-GPTQ,humaneval,single_step,1752817494.928706,batch_0_mns1_max-toks256_n128,798.0193543434143,181560.73600000143,17152,32768,0.1002895832061767,798.0186567306519,1,256,128,5.540793945312544,24.353596701985225,41.061660750020906,41.56996472233336,24.055829892555874,1.9104477611940298
Codestral-22B-v0.1-GPTQ,humaneval,single_step,1752818315.8691185,batch_0_mns256_max-toks128_n128,12.6135151386261,3593.1500000059605,17152,16384,5.044152498245239,12.612883806228638,256,128,128,0.2193084716800513,0.7698293338762596,1298.9241951934257,1610.8703801306801,0.6207824120019365,0.9552238805970149
Codestral-22B-v0.1-GPTQ,humaneval,single_step,1752818351.208031,batch_0_mns128_max-toks128_n128,12.115671634674072,3505.346000015736,17152,16384,5.022644758224487,12.114935159683228,128,128,128,0.21394934082127295,0.7394369604298845,1352.2981221371433,2291.8283383323287,0.4363328541123022,0.9552238805970149
Codestral-22B-v0.1-GPTQ,humaneval,single_step,1752818386.0625925,batch_0_mns64_max-toks128_n128,13.419937372207642,3885.715000003576,17152,16384,2.601910352706909,13.419342517852783,64,128,128,0.237165222168187,0.819051667349413,1220.87007901623,1978.5502883253948,0.5054205626718641,0.9552238805970149
Codestral-22B-v0.1-GPTQ,humaneval,single_step,1752818422.2272563,batch_0_mns32_max-toks128_n128,17.455172061920166,4926.156999975443,17152,16384,1.3187291622161863,17.454017162322998,32,128,128,0.3006687622055324,1.0653086646925658,938.6329703241934,1334.6189754425009,0.7492775229487832,0.9552238805970149
Codestral-22B-v0.1-GPTQ,humaneval,single_step,1752818462.492711,batch_0_mns16_max-toks128_n128,31.795615911483765,7630.092000007629,17152,16384,0.683448076248169,31.79504776000977,16,128,128,0.46570385742234066,1.9406157080084088,515.2911661032651,617.4407730620868,1.6195885397083176,0.9552238805970149
Codestral-22B-v0.1-GPTQ,humaneval,single_step,1752818517.1758778,batch_0_mns8_max-toks128_n128,55.61460542678833,12908.893000006676,17152,16384,0.4201977252960205,55.61405873298645,8,128,128,0.7878963012699387,3.394412764464505,294.598871542262,332.4917284944518,3.0075936160218997,0.9552238805970149
Codestral-22B-v0.1-GPTQ,humaneval,single_step,1752818595.6329274,batch_0_mns1_max-toks128_n128,412.9023547172546,94083.91600000858,17152,16384,0.1524770259857177,412.90165972709656,1,128,128,5.742426513672399,25.20151731732767,39.68008371184844,41.323354457972684,24.199390710573493,0.9552238805970149
deepseek-coder-33b-instruct,humaneval,single_step,1752817584.2634604,batch_0_mns256_max-toks512_n128,98.20016407966614,19993.36800003052,17280,65536,5.303664922714233,98.19973731040956,256,512,128,0.3050745849614032,1.4984090776124506,667.3715936648852,684.5540774200864,1.4608049721488048,3.7925925925925927
deepseek-coder-33b-instruct,humaneval,single_step,1752817705.431815,batch_0_mns128_max-toks512_n128,97.75427532196044,20035.7349999547,17280,65536,5.279322147369385,97.75387406349182,128,512,128,0.3057210540764572,1.4916057443770114,670.4156906094662,707.3050350889162,1.4138171657074219,3.7925925925925927
deepseek-coder-33b-instruct,humaneval,single_step,1752817826.1766863,batch_0_mns64_max-toks512_n128,101.8625078201294,20283.24300003052,17280,65536,2.8464269638061523,101.86208963394164,64,512,128,0.3094977264408954,1.5542921391897833,643.377052091871,680.1313860721855,1.4703041507539918,3.7925925925925927
deepseek-coder-33b-instruct,humaneval,single_step,1752817950.6971788,batch_0_mns32_max-toks512_n128,124.56610536575316,23392.813000023365,17280,65536,1.4790270328521729,124.565655708313,32,512,128,0.35694599914586433,1.9007210648851471,526.1142251142239,551.2684494278857,1.8139982453880943,3.7925925925925927
deepseek-coder-33b-instruct,humaneval,single_step,1752818097.9463537,batch_0_mns16_max-toks512_n128,219.16830611228943,43352.15799999237,17280,65536,0.8067939281463623,219.16788983345032,16,512,128,0.6615014343260555,3.3442366002418566,299.02133735715904,307.4927552177232,3.2521091408867195,3.7925925925925927
deepseek-coder-33b-instruct,humaneval,single_step,1752818340.195871,batch_0_mns8_max-toks512_n128,418.0552587509155,82393.74000000954,17280,65536,0.84098219871521,418.0548312664032,8,512,128,1.2572286987306143,6.379010486853076,156.76396511746182,161.66108202355332,6.185780693056999,3.7925925925925927
deepseek-coder-33b-instruct,humaneval,single_step,1752818781.1151006,batch_0_mns1_max-toks512_n128,3183.626746892929,616787.0600000024,17280,65536,0.1693127155303955,3183.626323699951,1,512,128,9.411423645019568,48.5782825271599,20.58532774420245,20.685938226963582,48.34201809113623,3.7925925925925927
deepseek-coder-33b-instruct,humaneval,single_step,1752821987.8759155,batch_0_mns256_max-toks256_n128,41.133952140808105,8482.551999986172,17280,32768,5.283562898635864,41.13350868225098,256,256,128,0.258866943358953,1.25529506476596,796.6168650128703,847.9646487491035,1.1792944452049685,1.8962962962962964
deepseek-coder-33b-instruct,humaneval,single_step,1752822051.776116,batch_0_mns128_max-toks256_n128,41.07992124557495,8445.620999991894,17280,32768,5.317900896072388,41.07958197593689,128,256,128,0.25773989868139324,1.253649352292996,797.6646255992933,912.7001126057469,1.0956501332568187,1.8962962962962964
deepseek-coder-33b-instruct,humaneval,single_step,1752822115.5523896,batch_0_mns64_max-toks256_n128,39.53543877601624,7758.500999987125,17280,32768,2.850358486175537,39.535001277923584,64,256,128,0.23677066039999772,1.2065124901710078,828.8260106494217,964.6894745995592,1.03660299643582,1.8962962962962964
deepseek-coder-33b-instruct,humaneval,single_step,1752822177.8003488,batch_0_mns32_max-toks256_n128,64.54734086990356,12177.813999950886,17280,32768,1.4825544357299805,64.54697704315186,32,256,128,0.3716373901352199,1.9698174146469682,507.6584032492454,556.8338782046878,1.7958677428610184,1.8962962962962964
deepseek-coder-33b-instruct,humaneval,single_step,1752822265.1297772,batch_0_mns16_max-toks256_n128,111.50290608406068,22044.398000001907,17280,32768,0.8313965797424316,111.50252652168274,16,256,128,0.672741638183652,3.4027870642603375,293.87574863113076,311.2967132467322,3.2123692845012632,1.8962962962962964
deepseek-coder-33b-instruct,humaneval,single_step,1752822399.3999853,batch_0_mns8_max-toks256_n128,211.41213178634644,41366.61000001431,17280,32768,0.4677493572235107,211.41176629066467,8,256,128,1.262408752441843,6.451775094319601,154.99583549498197,160.05637901939383,6.247798470305462,1.8962962962962964
deepseek-coder-33b-instruct,humaneval,single_step,1752822633.4739096,batch_0_mns1_max-toks256_n128,1595.6750705242157,308950.4970000386,17280,32768,0.1666271686553955,1595.6747941970823,1,256,128,9.428420928956257,48.696130194002755,20.535509142995487,20.732407971640676,48.23366399927467,1.8962962962962964
deepseek-coder-33b-instruct,humaneval,single_step,1752824252.1056378,batch_0_mns256_max-toks128_n128,19.992053031921387,4266.790999948978,17280,16384,5.276232719421387,19.9917893409729,256,128,128,0.26042425536797964,1.2202019861433655,819.5256372039232,936.7327026167585,1.0675403956822522,0.9481481481481482
deepseek-coder-33b-instruct,humaneval,single_step,1752824294.727385,batch_0_mns128_max-toks128_n128,20.30665373802185,4254.853999972343,17280,16384,5.281544208526611,20.30639100074768,128,128,128,0.2596956787092495,1.2394037476042286,806.8291413923537,1081.9222294578583,0.9242808519620594,0.9481481481481482
deepseek-coder-33b-instruct,humaneval,single_step,1752824337.6593463,batch_0_mns64_max-toks128_n128,22.25185322761536,4465.948000013828,17280,16384,2.844013214111328,22.25149917602539,64,128,128,0.272579833985219,1.358123729005456,736.2982234516476,981.4157197415279,1.0189361958287835,0.9481481481481482
deepseek-coder-33b-instruct,humaneval,single_step,1752824382.6077209,batch_0_mns32_max-toks128_n128,34.76270508766174,6663.457999944687,17280,16384,1.4801084995269775,34.762423515319824,32,128,128,0.40670520019193646,2.1217299508862197,471.30969694919224,563.6171974643023,1.774253881001097,0.9481481481481482
deepseek-coder-33b-instruct,humaneval,single_step,1752824440.02117,batch_0_mns16_max-toks128_n128,57.97797703742981,11535.634999990463,17280,16384,0.8078479766845703,57.97768187522888,16,128,128,0.7040792846673867,3.538676872267388,282.5900598329381,315.5573915704809,3.168995646158541,0.9481481481481482
deepseek-coder-33b-instruct,humaneval,single_step,1752824520.70306,batch_0_mns8_max-toks128_n128,108.17408895492554,21329.55000001192,17280,16384,0.457010269165039,108.17382431030272,8,128,128,1.301852416992915,6.602406268939375,151.45956077177556,161.17082889986693,6.204596742635637,0.9481481481481482
deepseek-coder-33b-instruct,humaneval,single_step,1752824651.5065615,batch_0_mns1_max-toks128_n128,802.6060483455658,155697.8900000453,17280,16384,0.1675140857696533,802.6057200431824,1,128,128,9.503045043948077,48.98716552997939,20.413501784309744,20.80996422508009,48.05390288921323,0.9481481481481482
deepseek-coder-33b-instruct,humaneval,single_step,1752825476.9870803,batch_0_mns256_max-toks512_n256,195.7265694141388,42717.00800001621,34560,131072,5.343813896179199,195.72621989250183,256,512,256,0.3259049072266862,1.4932725516700884,669.6689181869025,687.1210559175859,1.4553476296321521,3.7925925925925927
deepseek-coder-33b-instruct,humaneval,single_step,1752825695.5175712,batch_0_mns128_max-toks512_n256,186.7288718223572,40635.49400001764,34560,131072,5.352303981781006,186.7284624576569,128,512,256,0.3100242156983768,1.4246251103031684,701.9375135768728,743.1702717128771,1.3455866549871207,3.7925925925925927
deepseek-coder-33b-instruct,humaneval,single_step,1752825905.0564616,batch_0_mns64_max-toks512_n256,194.97114038467407,38817.88499999046,34560,131072,3.297602415084839,194.97075819969177,64,512,256,0.29615695953361865,1.4875088363623945,672.2635962501815,719.6362314022091,1.3895909577141536,3.7925925925925927
deepseek-coder-33b-instruct,humaneval,single_step,1752826123.117778,batch_0_mns32_max-toks512_n256,249.604425907135,47224.48000001907,34560,131072,1.5522782802581787,249.60402512550357,32,512,256,0.3602941894532705,1.9043275842705045,525.1188937201184,551.5329314467923,1.8131283609426185,3.7925925925925927
deepseek-coder-33b-instruct,humaneval,single_step,1752826395.6054115,batch_0_mns16_max-toks512_n256,442.8422086238861,87812.58799999952,34560,131072,0.8732454776763916,442.8418543338776,16,512,256,0.6699568786621057,3.378615221663495,295.9790133991537,305.0246328581019,3.278423747714835,3.7925925925925927
deepseek-coder-33b-instruct,humaneval,single_step,1752826861.3763058,batch_0_mns8_max-toks512_n256,841.8544628620148,165723.3139999509,34560,131072,0.5248608589172363,841.8540976047516,8,512,256,1.2643685455318519,6.4228370483760955,155.69436973036932,158.55352576885824,6.307018372191958,3.7925925925925927
deepseek-coder-33b-instruct,humaneval,single_step,1752827726.117426,batch_0_mns1_max-toks512_n256,6379.572972536087,1236853.125,34560,131072,0.2376868724822998,6379.57247877121,1,512,256,9.436440467834473,48.672275381250074,20.54557578763687,20.70291035656301,48.30238757629509,3.7925925925925927
deepseek-coder-33b-instruct,humaneval,single_step,1752834127.8554182,batch_0_mns256_max-toks256_n256,80.21905612945557,17133.625,34560,65536,5.347982406616211,80.21863508224487,256,256,256,0.26143836975097656,1.2240392316016369,816.9629906170873,871.8988088998968,1.1469220852150637,1.8962962962962964
deepseek-coder-33b-instruct,humaneval,single_step,1752834230.1645885,batch_0_mns128_max-toks256_n256,79.230717420578,16626.51399999857,34560,65536,5.352387428283691,79.23033308982849,128,256,256,0.2537004699706813,1.2089589399693068,827.1539389466493,952.6319165770167,1.0497233848653589,1.8962962962962964
