model,task,start_time,window_name,elapsed_time,gpu0_energy,num_in_tokens,num_out_tokens,first_token_time,finished_time,mns,max_tokens,n_samples,energy_per_token,time_per_token_ms,token_per_second,decode_token_per_second,decode_time_per_token_ms,PD_ratio
DeepSeek-Coder-V2-Lite-Instruct-AWQ,humaneval,1751915962.7295864,batch_0_mns32_max-toks256_n128,57.86691761016846,9422.191999971868,17024,32768,0.5629990100860596,57.866575479507446,32,256,128,0.2875424804678915,1.7659477380220778,566.264825452565,586.8928531890613,1.7038885284872616,1.9248120300751879
DeepSeek-Coder-V2-Lite-Instruct-AWQ,humaneval,1751916029.400728,batch_0_mns16_max-toks256_n128,111.04264831542967,13634.009000003338,17024,32768,0.4387686252593994,111.04226684570312,16,256,128,0.416076934814555,3.3887410536408424,295.0938265351764,303.5361421748935,3.2945005917081644,1.9248120300751879
DeepSeek-Coder-V2-Lite-Instruct-AWQ,humaneval,1751916149.4182248,batch_0_mns8_max-toks256_n128,217.95715856552124,22900.8030000329,17024,32768,0.2698123455047607,217.9568068981171,8,256,128,0.6988770446787385,6.651513882388827,150.34147176289895,152.78026304370334,6.545348071000155,1.9248120300751879
DeepSeek-Coder-V2-Lite-Instruct-AWQ,humaneval,1751916376.388376,batch_0_mns1_max-toks256_n128,1667.504492521286,131217.66100001335,17024,32768,0.1993439197540283,1667.5040893554688,1,256,128,4.004445220947673,50.8881863206625,19.65092156990498,19.878336894924143,50.306019325758896,1.9248120300751879
DeepSeek-Coder-V2-Lite-Instruct-AWQ,humaneval,1751918052.9438589,batch_0_mns128_max-toks128_n128,9.597035884857178,1443.391000032425,17024,16384,1.3900244235992432,9.596565008163452,128,128,128,0.08809759521682281,0.5857278447365388,1707.1937832233941,1980.7453756751977,0.5048604491423434,0.9624060150375939
DeepSeek-Coder-V2-Lite-Instruct-AWQ,humaneval,1751918071.273539,batch_0_mns64_max-toks128_n128,16.039480686187744,3875.912999987602,17024,16384,0.9460563659667968,16.03911781311035,64,128,128,0.23656695556564952,0.9789500618353486,1021.4794556353022,1149.0476569609386,0.8702859223827603,0.9624060150375939
DeepSeek-Coder-V2-Lite-Instruct-AWQ,humaneval,1751918096.189371,batch_0_mns32_max-toks128_n128,29.527676820755005,4883.990000009537,17024,16384,0.5989294052124023,29.52734684944153,32,128,128,0.2980950927740196,1.802206228603609,554.8692536652151,599.1458220995954,1.6690427657422118,0.9624060150375939
DeepSeek-Coder-V2-Lite-Instruct-AWQ,humaneval,1751918134.540293,batch_0_mns16_max-toks128_n128,56.27229523658752,6887.865000009537,17024,16384,0.4605216979980469,56.27196049690247,16,128,128,0.4204019165044883,3.43456790142227,291.1557087038336,309.1192362295625,3.2349976410311974,0.9624060150375939
DeepSeek-Coder-V2-Lite-Instruct-AWQ,humaneval,1751918199.55167,batch_0_mns8_max-toks128_n128,110.26170301437378,10988.385999977589,17024,16384,0.3825430870056152,110.26136636734007,8,128,128,0.6706778564439446,6.729819724569096,148.59193674765,156.09604165137074,6.406312353733018,0.9624060150375939
DeepSeek-Coder-V2-Lite-Instruct-AWQ,humaneval,1751918318.7816756,batch_0_mns1_max-toks128_n128,836.9706423282623,66133.05000001192,17024,16384,0.3339583873748779,836.9702508449554,1,128,128,4.03644104003979,51.08461003692355,19.575358048907702,20.467778157969523,48.857281541847804,0.9624060150375939
CodeLlama-7B-Instruct-GPTQ,humaneval,1751925654.7292454,batch_0_mns128_max-toks512_n128,21.47844958305359,5718.264999999665,17024,65536,1.4276645183563232,21.47761940956116,128,512,128,0.08725379943847145,0.32772246413514955,3051.2444460473366,3262.1166597193064,0.3065494291936348,3.8496240601503757
CodeLlama-7B-Instruct-GPTQ,humaneval,1751925699.3807364,batch_0_mns64_max-toks512_n128,24.74404644966125,6492.609999999404,17024,65536,0.7638645172119141,24.743700981140137,64,512,128,0.09906936645506903,0.37755891389679164,2648.5562954840475,2817.3288136158567,0.35494614443550365,3.8496240601503757
CodeLlama-7B-Instruct-GPTQ,humaneval,1751925747.3609917,batch_0_mns32_max-toks512_n128,30.966463565826416,7735.771000000648,17024,65536,0.4097833633422851,30.96591663360596,32,512,128,0.11803849792481458,0.47250239003915345,2116.3540312147043,2230.274619243872,0.4483752769150146,3.8496240601503757
CodeLlama-7B-Instruct-GPTQ,humaneval,1751925801.502199,batch_0_mns16_max-toks512_n128,54.0328688621521,10830.701999999585,17024,65536,0.2295484542846679,54.032365560531616,16,512,128,0.16526339721679054,0.8244684686360415,1212.8913637214882,1253.1112914383552,0.798013717402684,3.8496240601503757
CodeLlama-7B-Instruct-GPTQ,humaneval,1751925878.3249846,batch_0_mns8_max-toks512_n128,99.84112191200256,17840.496000000276,17024,65536,0.1402814388275146,99.84060192108154,8,512,128,0.2722243652343792,1.5234466845868155,656.4028803458536,670.1871513931203,1.4921205187555395,3.8496240601503757
CodeLlama-7B-Instruct-GPTQ,humaneval,1751926001.0683837,batch_0_mns1_max-toks512_n128,740.9138202667236,116148.46399999969,17024,65536,0.0802736282348632,740.913200378418,1,512,128,1.7722849121093702,11.305438238196075,88.45293232134273,89.52166292192075,11.17048061173956,3.8496240601503757
CodeLlama-7B-Instruct-GPTQ,humaneval,1751926765.4838288,batch_0_mns128_max-toks256_n128,10.531747817993164,2687.868999999948,17024,32768,1.4359774589538574,10.531103610992432,128,256,128,0.08202725219726403,0.32138377719093114,3111.3544082414214,3588.4810974325687,0.2786694350195866,1.9248120300751879
CodeLlama-7B-Instruct-GPTQ,humaneval,1751926798.8162992,batch_0_mns64_max-toks256_n128,11.585418224334717,2969.041000000201,17024,32768,0.7647373676300049,11.5850088596344,64,256,128,0.09060794067383426,0.35354641295270994,2828.383004005164,3245.8416294265944,0.30808650395449466,1.9248120300751879
CodeLlama-7B-Instruct-GPTQ,humaneval,1751926833.1385477,batch_0_mns32_max-toks256_n128,15.307639122009276,3548.396999999881,17024,32768,0.4124929904937744,15.307169914245604,32,256,128,0.10828848266601199,0.46713775373063976,2140.630553073744,2389.8664111183625,0.41843343014810597,1.9248120300751879
CodeLlama-7B-Instruct-GPTQ,humaneval,1751926871.1752715,batch_0_mns16_max-toks256_n128,27.25891876220703,5137.493999999948,17024,32768,0.2342379093170166,27.25836968421936,16,256,128,0.15678387451171716,0.8318594263982959,1202.1019720500067,1285.7979155400844,0.7777271901859956,1.9248120300751879
CodeLlama-7B-Instruct-GPTQ,humaneval,1751926921.1606388,batch_0_mns8_max-toks256_n128,49.490365743637085,8534.925000000745,17024,32768,0.1411194801330566,49.48986506462097,8,256,128,0.26046524047853836,1.5103108235052787,662.1086651438404,691.0502672059927,1.4470727347275791,1.9248120300751879
CodeLlama-7B-Instruct-GPTQ,humaneval,1751926993.4169126,batch_0_mns1_max-toks256_n128,364.88036727905273,57413.40999999922,17024,32768,0.0686290264129638,364.87976813316345,1,256,128,1.7521182250976324,11.135246830235701,89.80477695841533,91.66071389489724,10.909799384135825,1.9248120300751879
CodeLlama-7B-Instruct-GPTQ,humaneval,1751927381.2342453,batch_0_mns128_max-toks128_n128,5.458934307098389,1472.163999999873,17024,16384,1.4454340934753418,5.4584619998931885,128,128,128,0.08985375976561726,0.33315808104816824,3001.3184036113926,4050.329920208342,0.24689346786559097,0.9624060150375939
CodeLlama-7B-Instruct-GPTQ,humaneval,1751927409.4197032,batch_0_mns64_max-toks128_n128,6.191736698150635,1577.2460000002757,17024,16384,0.7665936946868896,6.191342830657959,64,128,128,0.09626745605470433,0.3778895770665258,2646.107352222135,3489.4983228734272,0.28657414547101717,0.9624060150375939
CodeLlama-7B-Instruct-GPTQ,humaneval,1751927438.3429923,batch_0_mns32_max-toks128_n128,8.862825155258179,1953.8070000000296,17024,16384,0.4070465564727783,8.8624746799469,32,128,128,0.11925091552734556,0.5409225268522277,1848.6204695440283,2246.9677006288666,0.4450442254777968,0.9624060150375939
CodeLlama-7B-Instruct-GPTQ,humaneval,1751927469.9463308,batch_0_mns16_max-toks128_n128,14.071218490600586,2674.639000000432,17024,16384,0.2311916351318359,14.070757389068604,16,128,128,0.16324700927737013,0.8588108757976443,1164.362561134583,1330.094782778736,0.7518261201738373,0.9624060150375939
CodeLlama-7B-Instruct-GPTQ,humaneval,1751927506.7206233,batch_0_mns8_max-toks128_n128,25.601297616958615,4410.582999999635,17024,16384,0.1398723125457763,25.600808143615723,8,128,128,0.26920062255857147,1.562549325171858,639.9675612202967,695.7909088013707,1.4372133745217885,0.9624060150375939
CodeLlama-7B-Instruct-GPTQ,humaneval,1751927555.053212,batch_0_mns1_max-toks128_n128,182.59119963645932,28854.24899999984,17024,16384,0.068263292312622,182.59061098098755,1,128,128,1.7611235961913965,11.14444647100754,89.73050197720748,93.50401439370307,10.694727990922964,0.9624060150375939
CodeLlama-34B-Instruct-GPTQ,humaneval,1751925546.767367,batch_0_mns128_max-toks512_n128,49.45736265182495,14239.052999999374,17024,65536,6.715834140777588,49.45647358894348,128,512,128,0.21727070617674826,0.7546458982687909,1325.1009856988755,1530.3149484486512,0.6534602573239874,3.8496240601503757
CodeLlama-34B-Instruct-GPTQ,humaneval,1751925623.0346403,batch_0_mns64_max-toks512_n128,53.98986887931824,15658.339999999853,17024,65536,3.503629446029663,53.98909854888916,64,512,128,0.238927307128904,0.8238082664320245,1213.8573654714821,1392.174679476892,0.7183006663903332,3.8496240601503757
CodeLlama-34B-Instruct-GPTQ,humaneval,1751925700.0963707,batch_0_mns32_max-toks512_n128,66.81560611724854,19536.83700000029,17024,65536,1.7816379070281982,66.81525921821594,32,512,128,0.29810847473144975,1.0195199465670157,980.8486940161393,1095.8122985832383,0.9125650453940762,3.8496240601503757
CodeLlama-34B-Instruct-GPTQ,humaneval,1751925789.652076,batch_0_mns16_max-toks512_n128,95.89078092575072,28617.73699999973,17024,65536,0.914691686630249,95.89023852348328,16,512,128,0.43667201232909747,1.4631689227826428,683.4442202608116,738.4622546406246,1.3541653533621074,3.8496240601503757
CodeLlama-34B-Instruct-GPTQ,humaneval,1751925908.3051443,batch_0_mns8_max-toks512_n128,169.03881788253784,50400.4589999998,17024,65536,0.4822814464569092,169.03828978538513,8,512,128,0.7690499725341766,2.57931960732094,387.6979312854627,405.4491785946047,2.466400359883001,3.8496240601503757
CodeLlama-34B-Instruct-GPTQ,humaneval,1751926100.0808127,batch_0_mns1_max-toks512_n128,1183.5010058879852,353243.716,17024,65536,0.1149549484252929,1183.5003032684326,1,512,128,5.3900713500976565,18.058781482977793,55.374688888268494,55.962303423984835,17.869171546134233,3.8496240601503757
CodeLlama-34B-Instruct-GPTQ,humaneval,1751927306.5368032,batch_0_mns128_max-toks256_n128,27.33749032020569,7895.916000000201,17024,32768,6.901527166366577,27.33675265312195,128,256,128,0.24096423339844364,0.8342514847754501,1198.6469722050715,1597.184324237159,0.6261018123112473,1.9248120300751879
CodeLlama-34B-Instruct-GPTQ,humaneval,1751927356.6195843,batch_0_mns64_max-toks256_n128,28.95970892906189,8488.911999999546,17024,32768,3.5508415699005127,28.95901894569397,64,256,128,0.25906103515623613,0.8837591230985709,1131.5030852094092,1493.2730116933278,0.6696699077592176,1.9248120300751879
CodeLlama-34B-Instruct-GPTQ,humaneval,1751927408.3938618,batch_0_mns32_max-toks256_n128,35.66498947143555,10338.388000000268,17024,32768,1.7903344631195068,35.6646990776062,32,256,128,0.3155025634765707,1.0884002404054627,918.7721764573694,1145.1164375827352,0.8732736402866887,1.9248120300751879
CodeLlama-34B-Instruct-GPTQ,humaneval,1751927466.8043437,batch_0_mns16_max-toks256_n128,49.73744225502014,14812.875,17024,32768,0.9169309139251708,49.73691892623901,16,256,128,0.4520530700683594,1.51785030902829,658.8195635792396,769.7751024073482,1.2990807274393006,1.9248120300751879
CodeLlama-34B-Instruct-GPTQ,humaneval,1751927539.3279796,batch_0_mns8_max-toks256_n128,85.77457404136658,25535.800999999978,17024,32768,0.4841985702514648,85.77401399612427,8,256,128,0.7792908020019524,2.617615173221566,382.024631031067,418.314608580068,2.390545248693111,1.9248120300751879
CodeLlama-34B-Instruct-GPTQ,humaneval,1751927647.832153,batch_0_mns1_max-toks256_n128,587.5455551147461,175309.00999999978,17024,32768,0.1169521808624267,587.5448839664459,1,256,128,5.350006408691399,17.930446898390073,55.77099463138734,57.005565150888344,17.542146935182462,1.9248120300751879
CodeLlama-34B-Instruct-GPTQ,humaneval,1751928258.299746,batch_0_mns128_max-toks128_n128,16.62094807624817,4847.175000000745,17024,16384,6.902390718460083,16.620177507400513,128,128,128,0.2958480834961392,1.0144151310669258,985.7440095979377,1672.6762421145822,0.597844325651334,0.9624060150375939
CodeLlama-34B-Instruct-GPTQ,humaneval,1751928297.966045,batch_0_mns64_max-toks128_n128,17.520283222198486,5116.311999999918,17024,16384,3.558222532272339,17.51967430114746,64,128,128,0.312274902343745,1.0693160584196448,935.1447001291168,1562.500276692686,0.6399998866666959,0.9624060150375939
CodeLlama-34B-Instruct-GPTQ,humaneval,1751928338.1922312,batch_0_mns32_max-toks128_n128,20.484270572662357,6045.519999999553,17024,16384,1.785735845565796,20.48374438285828,32,128,128,0.3689892578124727,1.250228538992815,799.83321553395,1218.4694796855229,0.8207017218503428,0.9624060150375939
CodeLlama-34B-Instruct-GPTQ,humaneval,1751928381.4411304,batch_0_mns16_max-toks128_n128,27.719435691833496,8247.243000000715,17024,16384,0.9151716232299804,27.71892213821411,16,128,128,0.5033717651367624,1.6918287437874824,591.0654236307898,796.9384266685006,1.2548020857525624,0.9624060150375939
CodeLlama-34B-Instruct-GPTQ,humaneval,1751928431.918332,batch_0_mns8_max-toks128_n128,46.12151551246643,13599.483000000007,17024,16384,0.4808175563812256,46.12094283103943,8,128,128,0.8300465698242192,2.814998952089809,355.23550815609,423.0200934496204,2.363953900736148,0.9624060150375939
CodeLlama-34B-Instruct-GPTQ,humaneval,1751928501.3580377,batch_0_mns1_max-toks128_n128,294.9856791496277,87883.75999999978,17024,16384,0.1171565055847168,294.98501801490784,1,128,128,5.363999023437486,18.004456665948965,55.54167933586168,58.05928971658028,17.223772541509838,0.9624060150375939
Codestral-22B-v0.1-GPTQ,humaneval,1751926214.5411355,batch_0_mns128_max-toks512_n128,39.6792950630188,11401.531000000425,17152,65536,4.875567436218262,39.67839503288269,128,512,128,0.17397355651856117,0.6054442601453047,1651.6422455569204,1879.3389231569754,0.5321020001651257,3.8208955223880596
Codestral-22B-v0.1-GPTQ,humaneval,1751926277.5058267,batch_0_mns64_max-toks512_n128,45.8785674571991,12877.985000000335,17152,65536,2.564809560775757,45.8778510093689,64,512,128,0.19650245666504418,0.7000404511927627,1428.4665723518865,1605.1457196204603,0.6229963970102675,3.8208955223880596
Codestral-22B-v0.1-GPTQ,humaneval,1751926346.7603364,batch_0_mns32_max-toks512_n128,57.96809911727905,16574.5839999998,17152,65536,1.3134419918060305,57.9674928188324,32,512,128,0.25290808105468443,0.8845137454045471,1130.5528557596797,1240.8010985439932,0.8059309434634132,3.8208955223880596
Codestral-22B-v0.1-GPTQ,humaneval,1751926428.032592,batch_0_mns16_max-toks512_n128,90.7502818107605,25602.33999999985,17152,65536,0.6865155696868896,90.7496781349182,16,512,128,0.390660705566404,1.3847301961504852,722.1575370604439,767.1758586770873,1.3034821008632795,3.8208955223880596
Codestral-22B-v0.1-GPTQ,humaneval,1751926541.6983352,batch_0_mns8_max-toks512_n128,173.68180966377258,45454.341000000015,17152,65536,0.3659482002258301,173.6815526485443,8,512,128,0.6935782012939455,2.650170175911626,377.3337007880672,389.73550683092145,2.5658426868297353,3.8208955223880596
Codestral-22B-v0.1-GPTQ,humaneval,1751926738.4968026,batch_0_mns1_max-toks512_n128,1314.276703119278,330148.135999999,17152,65536,0.0998008251190185,1314.27601480484,1,512,128,5.037660766601547,20.054260479810182,49.86468971447046,50.25577377082899,19.89821118982454,3.8208955223880596
Codestral-22B-v0.1-GPTQ,humaneval,1751928075.696914,batch_0_mns128_max-toks256_n128,21.458406925201416,6100.300000000745,17152,32768,5.029075145721436,21.45759749412537,128,256,128,0.18616638183596024,0.6548339079017752,1527.0471901395554,1986.690660223134,0.5033496255968131,1.9104477611940298
Codestral-22B-v0.1-GPTQ,humaneval,1751928119.8729107,batch_0_mns64_max-toks256_n128,23.928741931915283,6837.707999998704,17152,32768,2.5957255363464355,23.92807650566101,64,256,128,0.20867028808589794,0.7302269441424869,1369.399197552264,1741.9807508583738,0.5740591562261769,1.9104477611940298
Codestral-22B-v0.1-GPTQ,humaneval,1751928166.8323371,batch_0_mns32_max-toks256_n128,30.25168919563293,8630.373999999836,17152,32768,1.314263105392456,30.25139570236206,32,256,128,0.26337811279296375,0.9231993317371234,1083.1791834199566,1305.880149211469,0.7657670580288942,1.9104477611940298
Codestral-22B-v0.1-GPTQ,humaneval,1751928219.7690609,batch_0_mns16_max-toks256_n128,47.75621199607849,13028.210999999195,17152,32768,0.6883766651153564,47.75567293167114,16,256,128,0.3975894470214598,1.4573874796042219,686.1515733846468,772.5590312602482,1.2943994692143272,1.9104477611940298
Codestral-22B-v0.1-GPTQ,humaneval,1751928290.2315612,batch_0_mns8_max-toks256_n128,87.69470477104187,22943.737999999896,17152,32768,0.3672375679016113,87.69409537315369,8,256,128,0.7001873168945281,2.6762114066514187,373.6599614030572,398.9298136505965,2.5067066079845617,1.9104477611940298
Codestral-22B-v0.1-GPTQ,humaneval,1751928400.6889586,batch_0_mns1_max-toks256_n128,648.0954868793488,166357.5660000015,17152,32768,0.1034350395202636,648.094801902771,1,256,128,5.07683001708989,19.778283749474213,50.56045083384477,51.41324991657801,19.45023902637117,1.9104477611940298
Codestral-22B-v0.1-GPTQ,humaneval,1751929071.658915,batch_0_mns128_max-toks128_n128,13.057311296463013,3783.843000000343,17152,16384,5.062335014343262,13.056526899337769,128,128,128,0.2309474487304897,0.7969071593834087,1254.7759357194866,2033.2768261433741,0.4918169464886658,0.9552238805970149
Codestral-22B-v0.1-GPTQ,humaneval,1751929107.4778886,batch_0_mns64_max-toks128_n128,14.297132968902588,4136.905000001192,17152,16384,2.638538360595703,14.29650068283081,64,128,128,0.252496643066479,0.8725891530048102,1145.9640219921375,1802.2060565448162,0.5548755073641228,0.9552238805970149
Codestral-22B-v0.1-GPTQ,humaneval,1751929144.4953563,batch_0_mns32_max-toks128_n128,17.181936025619507,4985.621999999508,17152,16384,1.327533483505249,17.18135952949524,32,128,128,0.3042982177734075,1.0486669634701684,953.5595974499191,1369.295063594778,0.730302786146562,0.9552238805970149
Codestral-22B-v0.1-GPTQ,humaneval,1751929184.3812268,batch_0_mns16_max-toks128_n128,26.42342448234558,7215.0760000012815,17152,16384,0.6911022663116455,26.422887325286865,16,128,128,0.4403732910157032,1.6127250564750284,620.0558905961158,777.9998209231072,1.2853473395578505,0.9552238805970149
Codestral-22B-v0.1-GPTQ,humaneval,1751929233.9390378,batch_0_mns8_max-toks128_n128,46.58183693885803,11994.735999999568,17152,16384,0.3686954975128174,46.58123397827149,8,128,128,0.7321005859374736,2.8430928941816096,351.7250730473588,399.5800773377666,2.5026272747694978,0.9552238805970149
Codestral-22B-v0.1-GPTQ,humaneval,1751929303.2386053,batch_0_mns1_max-toks128_n128,324.5258324146271,80942.22499999963,17152,16384,0.1004583835601806,324.52520513534546,1,128,128,4.9403213500976335,19.807446602499112,50.48596556426717,52.15820632345001,19.172438442355066,0.9552238805970149
deepseek-coder-33B-instruct-GPTQ,humaneval,1751926640.5009358,batch_0_mns128_max-toks512_n128,49.45253586769104,14122.098999999464,17280,65536,5.96369218826294,49.451658725738525,128,512,128,0.215486129760734,0.7545724292867817,1325.230321359856,1504.0179150806096,0.6648856971536831,3.7925925925925927
deepseek-coder-33B-instruct-GPTQ,humaneval,1751926713.1503644,batch_0_mns64_max-toks512_n128,54.71589970588684,15758.946999998763,17280,65536,3.2026631832122803,54.71519088745117,64,512,128,0.24046244812009832,0.8348875562660396,1197.7505688890103,1353.9065152549485,0.738603432905184,3.7925925925925927
deepseek-coder-33B-instruct-GPTQ,humaneval,1751926790.9095263,batch_0_mns32_max-toks512_n128,66.26764678955078,19295.648000000045,17280,65536,1.644826889038086,66.26701307296753,32,512,128,0.2944282226562507,1.0111543742823415,988.959215771245,1095.8254298923623,0.9125541100996581,3.7925925925925927
deepseek-coder-33B-instruct-GPTQ,humaneval,1751926880.1124177,batch_0_mns16_max-toks512_n128,103.84484267234802,30066.544999999925,17280,65536,0.8716583251953125,103.84412980079652,16,512,128,0.4587790679931629,1.5845356720092243,631.0953756921723,675.203219076413,1.4810355930587316,3.7925925925925927
deepseek-coder-33B-instruct-GPTQ,humaneval,1751927006.6996272,batch_0_mns8_max-toks512_n128,193.4378242492676,55851.44899999909,17280,65536,0.4781301021575928,193.43716049194336,8,512,128,0.8522254791259627,2.9516168287955225,338.79620107569593,352.0576711867993,2.8404437165904186,3.7925925925925927
deepseek-coder-33B-instruct-GPTQ,humaneval,1751927222.876195,batch_0_mns1_max-toks512_n128,1450.206416130066,413693.3420000002,17280,65536,0.1468980312347412,1450.205439329147,1,512,128,6.312459442138675,22.128378896013597,45.19080819879797,45.69501294094069,21.88422621287945,3.7925925925925927
deepseek-coder-33B-instruct-GPTQ,humaneval,1751928696.2559552,batch_0_mns128_max-toks256_n128,26.680837392807007,7635.502000000328,17280,32768,6.126347780227661,26.68006658554077,128,256,128,0.23301702880860375,0.8142110164044425,1228.1473597539355,1587.974238972313,0.6297331376402986,1.8962962962962964
deepseek-coder-33B-instruct-GPTQ,humaneval,1751928745.7642171,batch_0_mns64_max-toks256_n128,28.342655420303345,8281.43200000003,17280,32768,3.2160484790802,28.342026233673096,64,256,128,0.2527292480468759,0.8649299998069182,1156.1372607496244,1489.6927459149606,0.6712793646489872,1.8962962962962964
deepseek-coder-33B-instruct-GPTQ,humaneval,1751928796.8067644,batch_0_mns32_max-toks256_n128,34.34456539154053,10002.148000000045,17280,32768,1.647740125656128,34.343913555145264,32,256,128,0.30524133300781386,1.048093065037392,954.0956371534445,1176.0634386286688,0.850294267430025,1.8962962962962964
deepseek-coder-33B-instruct-GPTQ,humaneval,1751928853.9255693,batch_0_mns16_max-toks256_n128,54.54598093032837,15771.925000000743,17280,32768,0.8700692653656006,54.54537653923035,16,256,128,0.4813209533691633,1.6645927898935042,600.7408692833776,685.9242879570372,1.4578868507170208,1.8962962962962964
deepseek-coder-33B-instruct-GPTQ,humaneval,1751928931.3565328,batch_0_mns8_max-toks256_n128,98.09389662742616,28651.824000000957,17280,32768,0.4778180122375488,98.09333443641664,8,256,128,0.8743842773437792,2.9935709972050977,334.0472865957938,360.86710887600196,2.771103199498327,1.8962962962962964
deepseek-coder-33B-instruct-GPTQ,humaneval,1751929052.5010748,batch_0_mns1_max-toks256_n128,717.4456968307495,209505.26099999997,17280,32768,0.1474816799163818,717.4449489116669,1,256,128,6.393593170166015,21.894682278798427,45.67314313090124,46.72415290546165,21.4022071630347,1.8962962962962964
deepseek-coder-33B-instruct-GPTQ,humaneval,1751929792.8955438,batch_0_mns128_max-toks128_n128,15.944293022155762,4610.89100000076,17280,16384,6.167515277862549,15.943497896194458,128,128,128,0.28142645263676513,0.973113885265775,1027.5777030209638,1662.7155106894768,0.6014257962778797,0.9481481481481482
deepseek-coder-33B-instruct-GPTQ,humaneval,1751929831.578434,batch_0_mns64_max-toks128_n128,17.032205820083618,4962.110999999568,17280,16384,3.2470123767852783,17.03164839744568,64,128,128,0.3028632202148174,1.039529321133159,961.9423445835017,1542.581200436603,0.6482640911979,0.9481481481481482
deepseek-coder-33B-instruct-GPTQ,humaneval,1751929871.522557,batch_0_mns32_max-toks128_n128,20.1200270652771,5893.765999998897,17280,16384,1.6528515815734863,20.11948800086975,32,128,128,0.3597269287108702,1.2279960938030854,814.3130199002222,1203.3797020511845,0.8309929096323299,0.9481481481481482
deepseek-coder-33B-instruct-GPTQ,humaneval,1751929914.4073467,batch_0_mns16_max-toks128_n128,29.7834050655365,8616.883999999613,17280,16384,0.864696741104126,29.782888889312744,16,128,128,0.5259328613281014,1.8178032769355923,550.1049985368712,710.9297669003772,1.4066087067361892,0.9481481481481482
deepseek-coder-33B-instruct-GPTQ,humaneval,1751929966.9101365,batch_0_mns8_max-toks128_n128,51.79658102989197,14598.696000000462,17280,16384,0.4739744663238525,51.79602646827698,8,128,128,0.8910336914062782,3.161378568620421,316.31431407692224,367.6747525687433,2.719795126027948,0.9481481481481482
deepseek-coder-33B-instruct-GPTQ,humaneval,1751930041.442732,batch_0_mns1_max-toks128_n128,363.7340314388275,101589.22099999896,17280,16384,0.1454508304595947,363.73338437080383,1,128,128,6.200513977050718,22.20052394841332,45.04390181801135,47.10295867170472,21.230088898868072,0.9481481481481482
deepseek-coder-6.7B-instruct-GPTQ,humaneval,1751927858.9736366,batch_0_mns128_max-toks512_n128,22.10660743713379,5808.611999999732,17280,65536,1.5071907043457031,22.10608410835266,128,512,128,0.08863238525390216,0.33731207440723665,2964.543527828484,3175.2355345037563,0.31493726658494503,3.7925925925925927
deepseek-coder-6.7B-instruct-GPTQ,humaneval,1751927904.1535127,batch_0_mns64_max-toks512_n128,26.089592218399048,6649.991000000387,17280,65536,0.8337204456329346,26.08897042274475,64,512,128,0.10147080993652935,0.3980860965384636,2511.9595374044343,2678.224335107254,0.3733817167186457,3.7925925925925927
deepseek-coder-6.7B-instruct-GPTQ,humaneval,1751927953.315767,batch_0_mns32_max-toks512_n128,32.49056911468506,7787.290000000037,17280,65536,0.4639532566070556,32.48999500274658,32,512,128,0.1188246154785162,0.4957579803885892,2017.0776254694504,2135.0912607746445,0.46836405467613806,3.7925925925925927
deepseek-coder-6.7B-instruct-GPTQ,humaneval,1751928008.656909,batch_0_mns16_max-toks512_n128,56.114089012146,11028.933000000194,17280,65536,0.2723889350891113,56.11357522010803,16,512,128,0.16828816223144827,0.8562252078263555,1167.9063342864679,1212.71951882951,0.8245929784037597,3.7925925925925927
deepseek-coder-6.7B-instruct-GPTQ,humaneval,1751928087.508596,batch_0_mns8_max-toks512_n128,104.6708688735962,18252.96899999957,17280,65536,0.1770873069763183,104.67033815383913,8,512,128,0.278518203735345,1.597142610989977,626.1149898272395,642.2783160251912,1.556957435817868,3.7925925925925927
deepseek-coder-6.7B-instruct-GPTQ,humaneval,1751928214.9200523,batch_0_mns1_max-toks512_n128,790.9018144607544,120765.02499999944,17280,65536,0.1078689098358154,790.9011476039886,1,512,128,1.8427280426025305,12.06819378057844,82.86237153809437,84.16993311351104,11.880727036475202,3.7925925925925927
deepseek-coder-6.7B-instruct-GPTQ,humaneval,1751929028.9768803,batch_0_mns128_max-toks256_n128,10.845980167388916,2784.8919999999925,17280,32768,1.520960807800293,10.845476388931274,128,256,128,0.08498815917968727,0.33097767300205305,3021.211499033069,3500.2608296397066,0.2856929950854358,1.8962962962962964
deepseek-coder-6.7B-instruct-GPTQ,humaneval,1751929062.5389705,batch_0_mns64_max-toks256_n128,12.099207639694214,3048.548000000417,17280,32768,0.83819580078125,12.098584175109863,64,256,128,0.09303430175782522,0.36921948776580393,2708.2765232077754,3131.5912974561825,0.3193264717564863,1.8962962962962964
deepseek-coder-6.7B-instruct-GPTQ,humaneval,1751929097.451391,batch_0_mns32_max-toks256_n128,16.60985231399536,3734.047999999486,17280,32768,0.4612753391265869,16.609578132629395,32,256,128,0.11395410156248431,0.5068840982858092,1972.8050184040396,2210.670541885724,0.4523514386485605,1.8962962962962964
deepseek-coder-6.7B-instruct-GPTQ,humaneval,1751929137.094688,batch_0_mns16_max-toks256_n128,28.25258779525757,5287.851999999955,17280,32768,0.2719361782073974,28.25208020210266,16,256,128,0.16137243652343614,0.8621850647614338,1159.822959845837,1251.673002010564,0.7989307098528918,1.8962962962962964
